metadata_filename,session,t_min,duration,count,mean,std,min,25%,50%,75%,max
spike_detector_Rp_layer_Rp_inh,09_grating,0,100,1600.0,5.0625,9.902392387390137,0.0,0.0,0.0,10.0,80.0
spike_detector_Rp_layer_Rp_inh,09_grating,0,200,1600.0,5.065625190734863,6.669079303741455,0.0,0.0,5.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,09_grating,0,250,1600.0,5.09250020980835,5.704102039337158,0.0,0.0,4.0,8.0,32.0
spike_detector_Rp_layer_Rp_inh,09_grating,0,300,1600.0,5.027082920074463,5.112788200378418,0.0,0.0,3.3333332538604736,6.666666507720947,26.66666603088379
spike_detector_Rp_layer_Rp_inh,09_grating,0,400,1600.0,4.878125190734863,4.652646064758301,0.0,2.5,5.0,7.5,32.5
spike_detector_Rp_layer_Rp_inh,09_grating,50,0,1600.0,4.760526180267334,3.781066417694092,0.0,2.1052632331848145,4.210526466369629,7.3684210777282715,22.105262756347656
spike_detector_Rp_layer_Rp_inh,09_grating,50,50,1600.0,4.512499809265137,11.809932708740234,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,09_grating,50,100,1600.0,4.806250095367432,9.334983825683594,0.0,0.0,0.0,10.0,60.0
spike_detector_Rp_layer_Rp_inh,09_grating,50,200,1600.0,4.962500095367432,6.480246067047119,0.0,0.0,5.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,09_grating,50,250,1600.0,4.909999847412109,5.754354476928711,0.0,0.0,4.0,8.0,32.0
spike_detector_Rp_layer_Rp_inh,09_grating,50,300,1600.0,4.835416793823242,5.102043628692627,0.0,0.0,3.3333332538604736,6.666666507720947,33.33333206176758
spike_detector_Rp_layer_Rp_inh,09_grating,50,400,1600.0,4.768750190734863,4.630799293518066,0.0,0.0,2.5,7.5,27.5
spike_detector_Rp_layer_Rp_inh,09_grating,100,0,1600.0,4.774305820465088,3.9023892879486084,0.0,2.222222328186035,4.44444465637207,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,09_grating,100,50,1600.0,5.099999904632568,13.09951400756836,0.0,0.0,0.0,0.0,100.0
spike_detector_Rp_layer_Rp_inh,09_grating,100,100,1600.0,5.068749904632568,9.768823623657227,0.0,0.0,0.0,10.0,80.0
spike_detector_Rp_layer_Rp_inh,09_grating,100,200,1600.0,5.009375095367432,6.962997913360596,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,09_grating,100,250,1600.0,4.900000095367432,5.950809478759766,0.0,0.0,4.0,8.0,40.0
spike_detector_Rp_layer_Rp_inh,09_grating,100,300,1600.0,4.816666603088379,5.171749591827393,0.0,0.0,3.3333332538604736,6.666666507720947,33.33333206176758
spike_detector_Rp_layer_Rp_inh,09_grating,100,400,1600.0,4.765625,4.650856018066406,0.0,0.0,2.5,7.5,25.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,50,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,100,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,200,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,250,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,300,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,10_warmup,0,400,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,0,1600.0,3.3812499046325684,2.6912682056427,0.0,1.0,3.0,5.0,18.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,50,1600.0,3.375,8.72679615020752,0.0,0.0,0.0,0.0,60.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,100,1600.0,3.362499952316284,6.272414684295654,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,200,1600.0,3.481250047683716,4.540102481842041,0.0,0.0,0.0,5.0,25.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,250,1600.0,3.4024999141693115,4.171794414520264,0.0,0.0,4.0,4.0,24.0
spike_detector_Rp_layer_Rp_inh,11_noise,0,300,1600.0,3.397916555404663,3.8475565910339355,0.0,0.0,3.3333332538604736,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,11_noise,0,400,1600.0,3.3734374046325684,3.444650411605835,0.0,0.0,2.5,5.0,17.5
spike_detector_Rp_layer_Rp_inh,11_noise,50,0,1600.0,3.3815786838531494,2.751300573348999,0.0,1.0526316165924072,3.1578948497772217,5.263157844543457,17.894737243652344
spike_detector_Rp_layer_Rp_inh,11_noise,50,50,1600.0,3.3499999046325684,8.793510437011719,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,11_noise,50,100,1600.0,3.3187499046325684,6.280768871307373,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,11_noise,50,200,1600.0,3.409374952316284,4.680328845977783,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,11_noise,50,250,1600.0,3.4024999141693115,4.250209808349609,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,11_noise,50,300,1600.0,3.3499996662139893,3.852574586868286,0.0,0.0,3.3333332538604736,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,11_noise,50,400,1600.0,3.3499999046325684,3.5493481159210205,0.0,0.0,2.5,5.0,20.0
spike_detector_Rp_layer_Rp_inh,11_noise,100,0,1600.0,3.383333206176758,2.7942683696746826,0.0,1.1111111640930176,3.3333332538604736,4.44444465637207,16.66666603088379
spike_detector_Rp_layer_Rp_inh,11_noise,100,50,1600.0,3.2874999046325684,8.425360679626465,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,11_noise,100,100,1600.0,3.5999999046325684,6.4568610191345215,0.0,0.0,0.0,10.0,50.0
spike_detector_Rp_layer_Rp_inh,11_noise,100,200,1600.0,3.4156250953674316,4.553799629211426,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,11_noise,100,250,1600.0,3.3499999046325684,4.085086345672607,0.0,0.0,4.0,4.0,24.0
spike_detector_Rp_layer_Rp_inh,11_noise,100,300,1600.0,3.3770835399627686,3.9123220443725586,0.0,0.0,3.3333332538604736,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,11_noise,100,400,1600.0,3.3218750953674316,3.5757009983062744,0.0,0.0,2.5,5.0,20.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,0,1600.0,4.70437479019165,3.662869930267334,0.0,2.0,4.0,7.0,23.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,50,1600.0,4.962500095367432,13.047221183776855,0.0,0.0,0.0,0.0,100.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,100,1600.0,4.956250190734863,10.347222328186035,0.0,0.0,0.0,10.0,80.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,200,1600.0,4.918749809265137,6.783963203430176,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,250,1600.0,4.982500076293945,5.93689489364624,0.0,0.0,4.0,8.0,40.0
spike_detector_Rp_layer_Rp_inh,12_grating,0,300,1600.0,4.931250095367432,5.231968402862549,0.0,0.0,3.3333332538604736,6.666666507720947,33.33333206176758
spike_detector_Rp_layer_Rp_inh,12_grating,0,400,1600.0,4.8828125,4.827983856201172,0.0,2.5,2.5,7.5,27.5
spike_detector_Rp_layer_Rp_inh,12_grating,50,0,1600.0,4.690789699554443,3.6683003902435303,0.0,2.1052632331848145,4.210526466369629,6.315789699554443,23.157894134521484
spike_detector_Rp_layer_Rp_inh,12_grating,50,50,1600.0,4.949999809265137,13.58723258972168,0.0,0.0,0.0,0.0,120.0
spike_detector_Rp_layer_Rp_inh,12_grating,50,100,1600.0,4.875,9.812978744506836,0.0,0.0,0.0,10.0,70.0
